data_pm_2.5,dates,data_pm_10,precipitation,year,Number of tourists,Receipts,perc of GNP,date,uWind,vWind,wind_dir_deg,wind_dir_labels,wind_speed
1.0577543577139359e-08,2021-02-08,2.0993413181458198e-08,0.0,2021,3.72,4.64,3.3,2021-02-08,1.7424939506583743,0.3639994197421603,258.2008359452202,W,1.7801069478134335
1.0123289886920794e-08,2021-02-09,2.25503714174069e-08,0.0,2021,3.72,4.64,3.3,2021-02-09,1.0964611768722534,0.6785555250114865,238.24830871352276,SW,1.2894435671682964
3.906187998059529e-09,2021-02-10,6.520316481184452e-09,0.0,2021,3.72,4.64,3.3,2021-02-10,0.01667130655712551,-0.5446631179915534,358.2468110287552,N,0.5449181998819662
8.053410271990913e-09,2021-02-11,1.502839135081313e-08,0.0,2021,3.72,4.64,3.3,2021-02-11,-0.12632636229197186,-0.49299097061157227,14.372497972991482,N,0.5089189001348472
9.05443634652281e-09,2021-02-12,1.4740573206495355e-08,0.0,2021,3.72,4.64,3.3,2021-02-12,-0.9391627311706543,-1.3580919371710882,34.665061381498504,NE,1.6511936123389777
6.459714395334881e-09,2021-02-13,1.134454652440553e-08,0.0,2021,3.72,4.64,3.3,2021-02-13,-1.347202354007297,-1.1576450135972765,49.32767830218279,NE,1.7762590352055752
1.0478339453057206e-08,2021-02-14,2.173568748597976e-08,0.0,2021,3.72,4.64,3.3,2021-02-14,-0.4509248601065742,0.23433997564845616,117.4603321311771,SE,0.50818151643783
1.7431022958369624e-08,2021-02-15,4.0594406169880415e-08,0.0,2021,3.72,4.64,3.3,2021-02-15,0.23832226979235804,0.5919588771131303,201.929684651642,S,0.6381322875956205
1.3751308869380807e-08,2021-02-16,3.4850196506397424e-08,0.0,2021,3.72,4.64,3.3,2021-02-16,0.36704427997271216,0.24713198343912757,236.04750265219957,SW,0.4424881023250726
1.909429042656896e-08,2021-02-17,3.3946070170098874e-08,0.0,2021,3.72,4.64,3.3,2021-02-17,0.108180026213328,-0.019803365071614582,280.3736693541043,W,0.10997768564429776
1.6360272990512126e-08,2021-02-18,4.030726474812951e-08,0.0,2021,3.72,4.64,3.3,2021-02-18,0.6458807587623596,0.19146872891320124,253.4877569371495,W,0.6736632902949947
1.2488660910969784e-08,2021-02-19,2.8648607375281188e-08,0.0,2021,3.72,4.64,3.3,2021-02-19,0.20803991622394988,0.32208289495772785,212.85924255043093,SW,0.383429260707655
2.5087047106353566e-08,2021-02-20,6.942674168897156e-08,5.529163,2021,3.72,4.64,3.3,2021-02-20,0.39228205776049035,0.1511217521296607,248.9314451397645,W,0.42038434415132936
1.9847659904481674e-08,2021-02-21,4.735976657371799e-08,23.373379,2021,3.72,4.64,3.3,2021-02-21,4.05930174059338,-0.14935424592759877,272.1071381643966,W,4.062048413296061
3.9656302616708494e-09,2021-02-22,7.318505537701192e-09,0.0,2021,3.72,4.64,3.3,2021-02-22,-0.8768045107523601,0.021692425012588445,91.41722686809999,E,0.8770728084820623
6.06348204978957e-09,2021-02-23,1.3256259645544333e-08,0.0,2021,3.72,4.64,3.3,2021-02-23,-1.7574851247999403,-1.0784305466545951,58.465829413393976,NE,2.0619811851350125
5.365475286289723e-09,2021-02-24,1.19298690925973e-08,0.0,2021,3.72,4.64,3.3,2021-02-24,0.10722689496146298,-0.1527245839436849,324.92756719360705,NW,0.18660762455979196
7.229630893945682e-09,2021-02-25,1.399149707204117e-08,0.0,2021,3.72,4.64,3.3,2021-02-25,0.8959329922993977,-0.32094372974501717,289.70868780803755,W,0.9516831428333673
9.01174945777683e-09,2021-02-26,1.6915659539762373e-08,0.2228484,2021,3.72,4.64,3.3,2021-02-26,0.1787892679373423,-0.4743802812364366,339.34906664415826,N,0.5069538968738
1.1542604552716718e-08,2021-02-27,2.325125458835231e-08,0.5750454,2021,3.72,4.64,3.3,2021-02-27,-0.2646784782409668,-0.3519947793748644,36.94092035452468,NE,0.4404032487971829
1.1637013450083167e-08,2021-02-28,2.8030597287731496e-08,0.5243851,2021,3.72,4.64,3.3,2021-02-28,-0.33594726522763574,0.4954813785023159,145.86186657079094,SE,0.5986337456713267
1.5259038477211107e-08,2021-03-01,3.819167682106439e-08,3.531704,2021,3.72,4.64,3.3,2021-03-01,0.393349525001314,-0.11619642045762801,286.45727050888894,W,0.4101529677399948
1.0700752395287338e-08,2021-03-02,2.032244583727305e-08,0.0,2021,3.72,4.64,3.3,2021-03-02,-1.166622734732098,-0.6255476706557804,61.7996166881976,NE,1.3237516736369672
1.2681650396473287e-08,2021-03-03,2.3350408162592373e-08,0.0,2021,3.72,4.64,3.3,2021-03-03,-1.1163907051086426,-0.9519897566901313,49.54448277059487,NE,1.4671784837898583
3.387959628814441e-08,2021-03-04,6.414632569562428e-08,0.0,2021,3.72,4.64,3.3,2021-03-04,0.8587554825676811,0.009042531251907349,269.39670867872803,W,0.8588030893118006
1.4469065202915576e-08,2021-03-05,2.570866897144697e-08,5.562825,2021,3.72,4.64,3.3,2021-03-05,2.2878684401512146,0.5238266223006778,257.1039310225274,W,2.34706973259656
7.86071626540652e-09,2021-03-06,1.2705556384773331e-08,4.6263685,2021,3.72,4.64,3.3,2021-03-06,1.8673946062723796,0.3637537691328261,258.9772653392944,W,1.902492948763152
2.25019057553677e-09,2021-03-07,3.4504179027838866e-09,0.0,2021,3.72,4.64,3.3,2021-03-07,1.401510175731447,0.11948093109660679,265.12722735633577,W,1.4065939234812952
1.0166773201092383e-08,2021-03-08,1.6598927787825346e-08,0.0,2021,3.72,4.64,3.3,2021-03-08,0.3055597047011058,-1.1992883682250977,345.70605929463517,N,1.2376022476131192
6.108625827394576e-09,2021-03-09,9.905264497511723e-09,0.0,2021,3.72,4.64,3.3,2021-03-09,-0.6823244922690922,-2.6649943457709417,14.361070543645326,N,2.750956483796384
4.387469380862097e-09,2021-03-10,6.9727119633711254e-09,0.0,2021,3.72,4.64,3.3,2021-03-10,-2.5222823354932995,-2.1411864492628307,49.67179585410935,NE,3.308562768098605
6.624656823106534e-09,2021-03-11,1.392135440259068e-08,0.0,2021,3.72,4.64,3.3,2021-03-11,-0.987054189046224,-1.1401520835028753,40.88344369817173,NE,1.508052633574056
9.280643697984203e-09,2021-03-12,1.7999656320988322e-08,0.0,2021,3.72,4.64,3.3,2021-03-12,-0.914313104417589,-1.535623179541694,30.769653020657643,NE,1.787206480084344
1.509751479389365e-08,2021-03-13,2.5193640396103945e-08,0.0,2021,3.72,4.64,3.3,2021-03-13,-1.2195543183220758,-1.4943317307366264,39.218579243920885,NE,1.928818305809115
9.238995665739047e-09,2021-03-14,1.6924029733189627e-08,0.74055743,2021,3.72,4.64,3.3,2021-03-14,-0.738396856519911,-0.9130475785997179,38.963047795199486,NE,1.1742596810353723
1.0719144460935581e-08,2021-03-15,2.3613502930786012e-08,0.27781567,2021,3.72,4.64,3.3,2021-03-15,0.030597106864055007,-0.09253373079829745,341.7030691002965,N,0.09746114243072562
1.2050662814844237e-08,2021-03-16,2.1375340608642546e-08,0.0,2021,3.72,4.64,3.3,2021-03-16,-0.17801359295845032,-0.5673606130811903,17.419635446858877,N,0.594631738602844
1.3021679956537469e-08,2021-03-17,2.3699796902754144e-08,0.008549094,2021,3.72,4.64,3.3,2021-03-17,0.8368750943077935,0.012143396668963913,269.1686733690359,W,0.8369631924734433
1.3735866069564118e-08,2021-03-18,2.763482820355989e-08,0.11552418,2021,3.72,4.64,3.3,2021-03-18,1.5977683564027152,-0.029827323224809466,271.0694799680915,W,1.598046742098801
8.43723424459597e-09,2021-03-19,1.5912177582511067e-08,0.021657705,2021,3.72,4.64,3.3,2021-03-19,1.315541101826562,-0.7242907970729802,298.8356386482047,NW,1.5017474985228567
7.231520354755716e-09,2021-03-20,1.1987907444499513e-08,0.0,2021,3.72,4.64,3.3,2021-03-20,2.8243718213505216,-1.1470382478502064,292.1031307385837,W,3.0484049808498432
4.9971456833608485e-09,2021-03-21,8.52755611957523e-09,0.0,2021,3.72,4.64,3.3,2021-03-21,-1.3492963016033173,-2.105957349141439,32.64786866664906,NE,2.5011311172993764
7.652098114874217e-09,2021-03-22,1.6284643078456895e-08,0.0,2021,3.72,4.64,3.3,2021-03-22,-1.0769398477342393,-1.0284668074713812,46.31889488447342,NE,1.489141836665743
8.194062185717943e-09,2021-03-23,1.8697330905759202e-08,0.0,2021,3.72,4.64,3.3,2021-03-23,-0.16731886731253726,0.08678922719425625,117.41602081558858,SE,0.18848865566852205
1.030227847476084e-08,2021-03-24,2.6207998327087978e-08,0.0,2021,3.72,4.64,3.3,2021-03-24,-0.9390352037217882,-0.2569437887933519,74.69700122338281,E,0.9735539144948794
8.82460597650958e-09,2021-03-25,1.7205456281921272e-08,0.0,2021,3.72,4.64,3.3,2021-03-25,-1.6056101587083607,-0.8849583201938206,61.13792405398186,NE,1.8333399058079098
7.969140680685882e-09,2021-03-26,1.7724203882352185e-08,5.2193723,2021,3.72,4.64,3.3,2021-03-26,-1.4119329982333713,0.6926800111929575,116.13210066727618,SE,1.5726920834691553
1.2501378536533547e-08,2021-03-27,3.4945287490095733e-08,2.9197497,2021,3.72,4.64,3.3,2021-03-27,-1.7764115863376193,1.0318519804212782,120.15072412414372,SE,2.054350659837276
2.559133471802255e-08,2021-03-28,7.507386445837483e-08,8.646198,2021,3.72,4.64,3.3,2021-03-28,-3.300300545162625,0.45756454269091285,97.89335706227382,E,3.3318686947610443
3.6713959539191876e-08,2021-03-29,1.513681251452681e-07,0.32100552,2021,3.72,4.64,3.3,2021-03-29,-2.049598005082872,1.8039900991651747,131.35319400016112,SE,2.730427120493361
4.6591988934509276e-08,2021-03-30,1.516729799533323e-07,0.0,2021,3.72,4.64,3.3,2021-03-30,0.17159640789031982,0.8650668958822887,191.21966378938944,S,0.881921800134388
3.292811434629783e-08,2021-03-31,1.129710185399091e-07,0.0,2021,3.72,4.64,3.3,2021-03-31,0.6331173049079047,1.2465957866774666,206.92496663132047,SW,1.3981554195209704
1.0291827251540653e-08,2021-04-01,1.887785761045535e-08,0.0,2021,3.72,4.64,3.3,2021-04-01,1.273276193274392,-0.6228422356976404,296.066265299801,NW,1.4174500749332097
4.062815812944098e-09,2021-04-02,6.831364154913366e-09,0.0,2021,3.72,4.64,3.3,2021-04-02,-0.06291756365034318,-1.61847194035848,2.2262335524954437,N,1.6196944284473656
6.248269707187504e-09,2021-04-03,1.167363306020519e-08,0.0,2021,3.72,4.64,3.3,2021-04-03,-0.2875529130299886,-2.317352718777127,7.073493750498869,N,2.335125328759845
7.463685607056458e-09,2021-04-04,1.3907100249177518e-08,0.0,2021,3.72,4.64,3.3,2021-04-04,-0.5359741316901313,-1.9778898557027182,15.162046338015784,N,2.0492234019580953
1.5877551357013076e-08,2021-04-05,3.053116770512787e-08,0.0,2021,3.72,4.64,3.3,2021-04-05,-1.096167352464464,-2.0718562338087296,27.882198155674303,NE,2.343964828699664
1.7640671153007492e-08,2021-04-06,3.0059872369037066e-08,0.002934253,2021,3.72,4.64,3.3,2021-04-06,0.4806369576189253,-1.3624156845940483,340.56802957474144,N,1.444710484026833
1.5370972834827246e-08,2021-04-07,2.9223816255807833e-08,0.0029345464,2021,3.72,4.64,3.3,2021-04-07,0.6459907922479842,-1.4348572625054254,335.76212657043794,NW,1.5735690221384449
1.608250155271662e-08,2021-04-08,2.9416591273978554e-08,0.124847725,2021,3.72,4.64,3.3,2021-04-08,0.18239826274414858,-1.9587954415215387,354.68009718959786,N,1.9672693531841652
1.5121344176804996e-08,2021-04-09,2.63682987666769e-08,5.0740786,2021,3.72,4.64,3.3,2021-04-09,0.6075321535269419,-1.7215551800198026,340.56220130284777,N,1.8256088177433025
9.110148406488161e-09,2021-04-10,1.4335624576311545e-08,0.0,2021,3.72,4.64,3.3,2021-04-10,0.3419792950153351,-1.3480976422627766,345.7657275641281,N,1.3907972861972526
4.353154482716892e-09,2021-04-11,8.248177696401626e-09,1.093673,2021,3.72,4.64,3.3,2021-04-11,-0.38831615447998047,-1.5296740002102323,14.243963520820671,N,1.5781926316990882
6.035733524090148e-09,2021-04-12,1.2099796074804825e-08,0.023509292,2021,3.72,4.64,3.3,2021-04-12,-0.5698005888197157,-1.4671363300747342,21.224976803983736,N,1.5739001626673956
6.168907856762829e-09,2021-04-13,1.1311852232687158e-08,0.0,2021,3.72,4.64,3.3,2021-04-13,-0.40471039877997506,-1.4209854337904189,15.897465779738923,N,1.4774945380356543
1.5087839644323253e-08,2021-04-14,3.6613350240521925e-08,3.0208232,2021,3.72,4.64,3.3,2021-04-14,1.0631592240598466,-1.4772066010369196,324.25708629818587,NW,1.8200128784848155
1.4802469187891187e-08,2021-04-15,2.456086223290299e-08,0.0058767344,2021,3.72,4.64,3.3,2021-04-15,1.5473295085959964,-0.7854030397203233,296.91171883160405,NW,1.7352482655152983
8.772655217276909e-09,2021-04-16,1.4832447506329949e-08,0.0,2021,3.72,4.64,3.3,2021-04-16,-0.09477489524417454,-1.3599413235982258,3.98652197834798,N,1.3632397750941097
5.8172453520910494e-09,2021-04-17,9.272283774119927e-09,0.0,2021,3.72,4.64,3.3,2021-04-17,-1.192471981048584,-1.8562730683220756,32.716736435727796,NE,2.206295340557059
5.56242331362089e-09,2021-04-18,9.593300487331646e-09,0.0,2021,3.72,4.64,3.3,2021-04-18,-0.5862386491563585,-1.6082353062099881,20.02795791445675,N,1.7117524803268158
5.77662292305936e-09,2021-04-19,9.509503788585061e-09,0.0,2021,3.72,4.64,3.3,2021-04-19,-0.5566468238830566,-1.8917614089118109,16.396408908214198,N,1.9719576351400387
6.079810363490701e-09,2021-04-20,9.715034665624955e-09,0.0,2021,3.72,4.64,3.3,2021-04-20,-0.836452431148953,-2.1048031912909613,21.672958528089737,N,2.2649170279821753
4.024161913418478e-09,2021-04-21,7.372285448781213e-09,0.0014948137,2021,3.72,4.64,3.3,2021-04-21,-0.558731238047282,-1.9871426158481174,15.70455971855256,N,2.0641987239821527
4.074187313907185e-09,2021-04-22,7.3268952710536794e-09,0.010450092,2021,3.72,4.64,3.3,2021-04-22,-0.33537860380278695,-1.9109470579359267,9.954254865475036,N,1.9401539800033092
5.2980947962133484e-09,2021-04-23,9.660806501998742e-09,0.0,2021,3.72,4.64,3.3,2021-04-23,0.889571448167165,-1.649088117811415,331.656141637025,NW,1.8737206253070446
2.677635203840456e-09,2021-04-24,5.3569423341670586e-09,0.0,2021,3.72,4.64,3.3,2021-04-24,1.1895462804370458,-1.6105893982781303,323.551231623082,NW,2.0022533713662516
2.310764676827226e-09,2021-04-25,6.313409128821945e-09,0.0,2021,3.72,4.64,3.3,2021-04-25,2.0774121714962854,-0.3798256450229221,280.36128457657304,W,2.1118496279086707
7.806983018388003e-09,2021-04-26,1.8024009063033475e-08,0.0,2021,3.72,4.64,3.3,2021-04-26,2.627630773517821,0.7114523616102006,254.84994707173834,W,2.722243182520363
2.277143036633067e-09,2021-04-27,4.7358272164954585e-09,0.0,2021,3.72,4.64,3.3,2021-04-27,1.830713027053409,-0.3817451861169604,281.7786860061095,W,1.870090793129181
3.611013280058195e-09,2021-04-28,7.883835251298876e-09,0.41177827,2021,3.72,4.64,3.3,2021-04-28,1.0976892544163597,-1.2378718588087294,318.4348265874015,NW,1.6544631872881677
2.273152825693625e-09,2021-04-29,4.8654585291241226e-09,0.0,2021,3.72,4.64,3.3,2021-04-29,0.22743625111050078,-1.572263028886583,351.7689543485545,N,1.588627797919579
9.36751980151751e-09,2021-04-30,1.727024945274991e-08,0.0,2021,3.72,4.64,3.3,2021-04-30,2.2885538372728558,-1.825171364678277,308.573120787623,NW,2.927239173101145
9.890906871312666e-09,2021-05-01,1.7604364521695004e-08,0.0,2021,3.72,4.64,3.3,2021-05-01,-0.9665656089782715,-1.5570587052239313,31.830511339462305,NE,1.8326704253556236
3.6015924756438444e-09,2021-05-02,6.767008398078644e-09,0.0,2021,3.72,4.64,3.3,2021-05-02,-1.2615190611945257,-2.3520698017544217,28.20662727828926,NE,2.6690190509028224
5.017309789856483e-09,2021-05-03,9.582110216399542e-09,0.0,2021,3.72,4.64,3.3,2021-05-03,-0.45868492126464844,-2.644581847720676,9.839678984897546,N,2.6840650152873087
4.582986122547705e-09,2021-05-04,8.225655379057173e-09,0.0,2021,3.72,4.64,3.3,2021-05-04,0.4968685342205895,-2.3940365579393177,348.27504808619665,N,2.4450540650563237
1.0933039584770654e-08,2021-05-05,2.813446364768879e-08,0.0,2021,3.72,4.64,3.3,2021-05-05,0.01884936624103123,-2.317154460483127,359.5339260591894,N,2.317231126224689
6.584228717798624e-09,2021-05-06,1.6319573026279954e-08,0.0,2021,3.72,4.64,3.3,2021-05-06,-0.9058565364943609,-1.9709178606669109,24.684056136954553,NE,2.1691226978217237
7.509838306773986e-09,2021-05-07,1.6408018499447508e-08,0.0,2021,3.72,4.64,3.3,2021-05-07,-0.3779481252034505,-0.8973764313591851,22.83937106656191,NE,0.9737192844468827
1.113683945064281e-08,2021-05-08,2.6817742693197033e-08,0.0,2021,3.72,4.64,3.3,2021-05-08,1.2095113330417209,0.5020806425147587,247.45615772790413,SW,1.3095810919314594
1.4793606895047162e-08,2021-05-09,3.303160944767569e-08,0.0,2021,3.72,4.64,3.3,2021-05-09,2.369445857074526,-1.205081303914388,296.957526290645,NW,2.658287911166064
3.5250391633434575e-09,2021-05-10,6.613981695657856e-09,0.0,2021,3.72,4.64,3.3,2021-05-10,1.5445801520513163,-1.5992983712090387,315.9971143883193,NW,2.223394505314509
2.847659330562635e-09,2021-05-11,7.354648223767413e-09,0.0,2021,3.72,4.64,3.3,2021-05-11,-2.016432126363118,-2.4494367705451117,39.46198920041513,NE,3.17265488402501
3.749855016776937e-09,2021-05-12,8.120219718854571e-09,0.0,2021,3.72,4.64,3.3,2021-05-12,-0.9988844129774306,-3.0222226248847113,18.289401444429245,N,3.1830173836871047
3.295691199112216e-09,2021-05-13,6.829165011268401e-09,0.0,2021,3.72,4.64,3.3,2021-05-13,-1.2514392005072699,-3.0873182084825306,22.065089659930834,N,3.331311122215104
9.01162100497288e-09,2021-05-14,1.8642176913274966e-08,0.0,2021,3.72,4.64,3.3,2021-05-14,-2.5445111062791614,-2.8161380026075573,42.099273703842755,NE,3.7954143409789247
8.569569984184788e-09,2021-05-15,2.364313267388951e-08,0.0,2021,3.72,4.64,3.3,2021-05-15,-1.485893037584093,-1.9577410486009386,37.19789618245579,NE,2.4577689339150632
2.2337375948922045e-08,2021-05-16,4.9579860772475115e-08,0.0,2021,3.72,4.64,3.3,2021-05-16,-0.40194182925754124,-2.463222927517361,9.267684869095774,N,2.495801359233963
8.470960786988169e-09,2021-05-17,1.6109505729389184e-08,0.0,2021,3.72,4.64,3.3,2021-05-17,-1.5058513747321234,-2.5346011055840387,30.715296337625034,NE,2.9481843780894126
3.974854001498329e-09,2021-05-18,7.2911352511084715e-09,0.0,2021,3.72,4.64,3.3,2021-05-18,-1.7201166152954102,-3.227510240342882,28.055592528081036,NE,3.657269954724905
7.721682543371244e-09,2021-05-19,1.4970619521825768e-08,0.0,2021,3.72,4.64,3.3,2021-05-19,-1.4253529442681208,-2.7078154881795244,27.761637320139982,NE,3.0600483221280537
6.059867385665996e-09,2021-05-20,1.1633202179339719e-08,0.0,2021,3.72,4.64,3.3,2021-05-20,-1.5159132215711806,-1.9571664068433974,37.759389328651366,NE,2.4755793744920824
1.2102946686520788e-08,2021-05-21,2.634356832675877e-08,0.030988928,2021,3.72,4.64,3.3,2021-05-21,-0.0717031028535631,-1.577218002743191,2.602974587830545,N,1.5788470360158546
2.434303333909149e-08,2021-05-22,5.385700629911838e-08,0.0066509834,2021,3.72,4.64,3.3,2021-05-22,0.41912141442298884,-1.9227665265401206,347.70311450633517,N,1.967916125146366
1.5001865527608516e-08,2021-05-23,3.191376507505339e-08,0.0,2021,3.72,4.64,3.3,2021-05-23,-1.1535633934868708,-2.550934261745877,24.33305943774741,NE,2.7996382106518563
6.926606663237855e-09,2021-05-24,1.53006155523272e-08,0.0,2021,3.72,4.64,3.3,2021-05-24,-2.5972011354234485,-3.509114795260959,36.506253747226026,NE,4.365700445995374
1.4601260867053156e-08,2021-05-25,2.8383975170243048e-08,0.0,2021,3.72,4.64,3.3,2021-05-25,-0.6751088566250272,-2.4468920495775013,15.424427650612643,N,2.5383168971937167
1.0570153419209305e-08,2021-05-26,2.4903084039351597e-08,4.32596,2021,3.72,4.64,3.3,2021-05-26,0.753712621000078,-1.4281890657212999,332.17759270813633,NW,1.6148704971299361
5.709380142271403e-09,2021-05-27,1.131523141850721e-08,0.0,2021,3.72,4.64,3.3,2021-05-27,1.4569105472829607,-1.0212291081746419,305.02873676077525,NW,1.7791844294978276
8.201997303558528e-09,2021-05-28,1.793008574946242e-08,0.016599191,2021,3.72,4.64,3.3,2021-05-28,0.6545641786522335,-1.144621213277181,330.23644663858596,NW,1.318564365459191
8.531321836480199e-09,2021-05-29,1.8544708213497074e-08,2.2337053,2021,3.72,4.64,3.3,2021-05-29,1.0634925100538466,-0.8022050758202871,307.0276857057844,NW,1.3321221049935563
2.0011351464788163e-08,2021-05-30,6.088192527897718e-08,2.7776852,2021,3.72,4.64,3.3,2021-05-30,0.04607741038004558,0.043277422587076814,226.7948106422457,SW,0.0632144212431907
2.4958822737730646e-08,2021-05-31,6.429722287926154e-08,0.0759769,2021,3.72,4.64,3.3,2021-05-31,0.8019142150878906,-0.8251199192470975,315.81713022264364,NW,1.150603880359511
8.230062374658953e-09,2021-06-01,1.6563394544810706e-08,0.0,2021,3.72,4.64,3.3,2021-06-01,1.0430854823854234,-1.4886447058783636,324.9812741508662,NW,1.8177157049172763
5.012659155811949e-09,2021-06-02,9.621773267021183e-09,0.0,2021,3.72,4.64,3.3,2021-06-02,1.0175932844479878,-1.8305578231811523,330.9306476186779,NW,2.0943824952867045
4.509765269555821e-09,2021-06-03,9.252863697462033e-09,0.09164846,2021,3.72,4.64,3.3,2021-06-03,0.612384686867396,-2.2149283621046276,344.5449117436273,N,2.2980258166446186
1.0274402328924737e-08,2021-06-04,1.9674459394991572e-08,0.0,2021,3.72,4.64,3.3,2021-06-04,0.47584371434317696,-2.417134549882677,348.86300993574383,N,2.4635272827221626
